name,created_at,download_count
openponk-class-editor-linux-nightly.zip,2026-09-03T22:59:12Z,0
openponk-class-editor-mac-arm-nightly.zip,2026-09-03T22:59:14Z,0
openponk-class-editor-mac-intel-nightly.zip,2026-09-03T22:59:11Z,0
openponk-class-editor-win-nightly.zip,2026-09-03T22:59:16Z,1
