name,created_at,download_count
openponk-class-editor-linux-nightly.zip,2026-07-31T09:47:11Z,1
openponk-class-editor-mac-arm-nightly.zip,2026-07-31T09:47:03Z,0
openponk-class-editor-mac-intel-nightly.zip,2026-07-31T09:47:05Z,0
openponk-class-editor-win-nightly.zip,2026-07-31T09:47:14Z,1
