name,created_at,download_count
openponk-class-editor-linux-nightly.zip,2026-01-05T12:14:56Z,1
openponk-class-editor-mac-arm-nightly.zip,2026-01-05T12:14:54Z,1
openponk-class-editor-mac-intel-nightly.zip,2026-01-05T12:14:54Z,1
openponk-class-editor-win-nightly.zip,2026-01-05T12:14:55Z,1
