name,created_at,download_count
openponk-class-editor-linux-nightly.zip,2024-11-08T19:43:07Z,0
openponk-class-editor-mac-intel-nightly.zip,2024-11-08T19:43:06Z,0
openponk-class-editor-mac-m1-nightly.zip,2024-11-08T19:43:03Z,0
openponk-class-editor-win-nightly.zip,2024-11-08T19:43:02Z,0
